DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
2540.203,101.816,62.141,0.971,4.18,2.443,0.247,3
2540.356,101.873,62.229,0.951,4.201,2.443,0.247,3
2540.508,102.422,63.661,0.868,4.156,2.435,0.246,3
2540.66,101.978,63.487,0.857,4.092,2.428,0.243,3
2540.813,102.315,63.936,0.9,4.051,2.43,0.238,3
2540.965,103.225,63.534,0.905,4.035,2.435,0.243,3
2541.118,102.479,62.714,0.887,4.076,2.432,0.238,3
2541.27,101.79,60.828,0.856,4.135,2.43,0.221,3
2541.422,100.837,57.709,0.899,4.188,2.434,0.221,3
2541.575,99.66,57.361,0.893,4.181,2.443,0.218,3
2541.727,98.248,57.92,0.914,4.137,2.453,0.215,3
2541.88,95.217,56.426,1.033,4.133,2.462,0.22,3
2542.032,92.831,55.294,1.073,4.186,2.47,0.214,3
2542.184,90.007,54.854,1.023,4.278,2.47,0.204,3
2542.337,88.613,49.361,1.103,4.361,2.468,0.193,3
2542.489,89.308,43.499,1.35,4.436,2.473,0.177,3
2542.642,92.774,47.578,1.413,4.536,2.48,0.174,3
2542.794,92.556,50.374,1.187,4.612,2.481,0.175,3
2542.946,92.511,48.242,1.138,4.607,2.478,0.166,3
2543.099,91.237,45.19,1.243,4.557,2.481,0.16,3
2543.251,89.915,44.533,1.288,4.513,2.489,0.157,3
2543.404,88.199,42.634,1.246,4.534,2.494,0.155,3
2543.556,85.629,42.183,1.283,4.567,2.496,0.15,3
2543.708,82.536,41.763,1.425,4.604,2.499,0.147,3
2543.861,83.653,41.526,1.499,4.651,2.502,0.144,3
2544.013,84.454,41.498,1.594,4.687,2.505,0.147,3
2544.166,86.735,42.737,1.572,4.71,2.504,0.157,3
2544.318,87.55,49.751,1.387,4.656,2.502,0.173,3
2544.47,89.719,48.606,1.14,4.549,2.498,0.183,3
2544.623,93.147,47.383,1.091,4.46,2.494,0.179,3
2544.775,93.167,44.969,1.133,4.442,2.495,0.174,3
2544.928,90.53,49.881,1.249,4.463,2.502,0.171,3
2545.08,86.54,48.881,1.297,4.479,2.511,0.162,3
2545.232,85.87,45.871,1.42,4.474,2.518,0.164,3
2545.385,86.825,44.657,1.443,4.5,2.518,0.165,3
2545.537,88.099,45.84,1.532,4.582,2.506,0.169,3
2545.69,89.359,46.638,1.455,4.621,2.495,0.172,3
2545.842,89.957,47.249,1.27,4.627,2.485,0.174,3
2545.994,88.833,47.675,1.268,4.573,2.487,0.177,3
2546.147,89.736,48.37,1.28,4.556,2.488,0.173,3
2546.299,90.69,48.943,1.263,4.511,2.496,0.179,3
2546.452,91.856,50.509,1.221,4.46,2.502,0.182,3
2546.604,93.328,53.348,1.263,4.405,2.507,0.192,3
2546.756,94.661,55.571,1.355,4.368,2.5,0.201,3
2546.909,96.747,57.61,1.165,4.313,2.484,0.219,3
2547.061,98.806,57.719,1.002,4.265,2.464,0.228,3
2547.214,102.099,57.157,0.982,4.22,2.449,0.243,3
2547.366,104.959,58.278,0.996,4.182,2.439,0.25,3
2547.518,104.715,61.102,0.928,4.127,2.43,0.261,3
2547.671,105.415,63.892,0.868,4.07,2.42,0.27,3
2547.823,106.088,65.428,0.848,4.012,2.416,0.267,3
2547.976,103.779,65.731,0.844,3.996,2.411,0.25,3
2548.128,103.389,65.175,0.842,3.988,2.404,0.246,3
2548.28,103.971,63.77,0.835,4,2.392,0.245,3
2548.433,105.251,63.629,0.835,3.996,2.39,0.238,3
2548.585,105.557,62.311,0.868,4.024,2.392,0.248,3
2548.738,105.429,64.162,0.9,4.054,2.4,0.242,3
2548.89,105.986,63.166,0.924,4.06,2.403,0.246,3
2549.042,106.164,63.194,0.922,4.006,2.406,0.255,3
2549.195,107.383,63.458,0.866,3.932,2.407,0.271,3
2549.347,107.583,63.385,0.842,3.892,2.406,0.279,3
2549.5,107.841,63.022,0.848,3.878,2.406,0.281,3
2549.652,107.591,61.983,0.867,3.905,2.405,0.271,3
2549.804,104.832,61.983,0.879,3.934,2.406,0.263,3
2549.957,104.772,62.28,0.883,3.996,2.407,0.257,3
2550.109,104.697,61.343,0.913,4.077,2.413,0.248,3
2550.262,103.892,60.931,0.95,4.165,2.421,0.231,3
2550.414,101.687,59.361,0.976,4.215,2.429,0.226,3
2550.566,101.407,58.025,0.986,4.212,2.437,0.223,3
2550.719,100.713,57.657,0.987,4.152,2.449,0.219,3
2550.871,100.839,59.988,0.966,4.092,2.456,0.232,3
2551.024,101.785,60.923,0.946,4.051,2.456,0.238,3
2551.176,101.785,60.414,0.938,4.088,2.441,0.233,3
2551.328,101.465,59.395,0.936,4.152,2.428,0.242,3
2551.481,100.314,57.553,0.946,4.198,2.426,0.236,3
2551.633,98.516,54.849,0.991,4.223,2.434,0.227,3
2551.786,99.186,55.817,1.048,4.271,2.44,0.22,3
2551.938,99.207,59.016,1.084,4.314,2.442,0.204,3
2552.09,99.3,66.952,1.05,4.308,2.438,0.219,3
2552.243,99.634,66.634,0.981,4.252,2.429,0.254,3
2552.395,100.847,66.343,0.92,4.187,2.416,0.271,3
2552.548,101.712,64.481,0.865,4.174,2.403,0.265,3
2552.7,102.627,60.641,0.825,4.193,2.403,0.246,3
2552.852,102.101,60.415,0.859,4.221,2.415,0.232,3
2553.005,101.893,62.266,0.96,4.223,2.433,0.228,3
2553.157,102.537,64.022,1.018,4.205,2.444,0.228,3
2553.31,103.685,65.747,1.013,4.178,2.442,0.243,3
2553.462,104.049,66.924,0.943,4.153,2.427,0.251,3
2553.614,104.29,67.08,0.897,4.118,2.414,0.253,3
2553.767,103.033,65.366,0.863,4.097,2.405,0.241,3
2553.919,101.99,62.055,0.866,4.084,2.409,0.228,3
2554.072,100.758,57.562,0.922,4.09,2.421,0.218,3
2554.224,97.999,54.452,1.024,4.126,2.435,0.208,3
2554.376,98.019,56.361,1.091,4.185,2.444,0.205,3
2554.529,97.867,61.046,1.11,4.212,2.446,0.241,3
2554.681,103.68,67.801,1.028,4.195,2.44,0.248,3
2554.834,104.928,69.017,0.923,4.12,2.43,0.239,3
2554.986,105.074,69.434,0.874,4.008,2.422,0.233,3
2555.138,104.88,69.424,0.846,3.892,2.419,0.236,3
2555.291,101.225,67.076,0.846,3.857,2.42,0.236,3
2555.443,100.541,60.956,0.869,3.944,2.421,0.231,3
2555.596,100.212,60.545,0.938,4.108,2.424,0.235,3
2555.748,100.055,62.906,1.006,4.194,2.431,0.232,3
2555.9,100.052,62.873,0.989,4.229,2.426,0.239,3
2556.053,100.413,60.566,0.934,4.162,2.42,0.252,3
2556.205,101.909,57.233,0.903,4.084,2.413,0.25,3
2556.358,102.556,56.959,0.896,4.014,2.412,0.244,3
2556.51,102.67,56.874,0.894,3.992,2.411,0.238,3
2556.662,102.502,56.923,0.902,4,2.41,0.236,3
2556.815,102.536,58.451,0.909,4.015,2.411,0.241,3
2556.967,102.785,59.906,0.916,4.047,2.412,0.245,3
2557.12,102.805,61,0.925,4.088,2.409,0.246,3
2557.272,102.633,60.261,0.94,4.1,2.406,0.264,3
2557.424,101.87,61.505,0.939,4.064,2.406,0.256,3
2557.577,102.428,62.584,0.911,4.003,2.406,0.261,3
2557.729,103.323,63.416,0.881,3.943,2.405,0.268,3
2557.882,102.901,59.877,0.848,3.938,2.402,0.26,3
2558.034,102.471,57.475,0.85,3.988,2.403,0.261,3
2558.186,101.634,56.579,0.893,4.061,2.408,0.261,3
2558.339,100.913,57.727,0.965,4.094,2.418,0.258,3
2558.491,101.168,60.638,0.992,4.069,2.426,0.256,3
2558.644,101.135,63.577,0.98,4.013,2.427,0.254,3
2558.796,100.976,62.771,0.937,3.932,2.428,0.252,3
2558.948,101.145,62.507,0.902,3.877,2.432,0.248,3
2559.101,101.909,62,0.911,3.898,2.435,0.245,3
2559.253,103.98,61.146,0.942,3.968,2.439,0.246,3
2559.406,104.427,60.073,0.962,4.026,2.444,0.245,3
2559.558,104.619,63.63,0.943,4.05,2.441,0.246,3
2559.71,105.039,63.501,0.889,4.056,2.427,0.248,3
2559.863,105.194,63.918,0.845,4.066,2.408,0.244,3
2560.015,104.782,63.274,0.862,4.021,2.407,0.252,3
2560.168,103.451,61.509,0.893,3.993,2.417,0.244,3
2560.32,101.922,62.118,0.919,4.009,2.428,0.242,3
2560.472,101.6,60.638,0.954,4.082,2.432,0.225,3
2560.625,101.477,60.958,1.019,4.16,2.435,0.23,3
2560.777,101.395,58.158,1.053,4.221,2.436,0.231,3
2560.93,101.884,58.646,1.033,4.25,2.431,0.233,3
2561.082,101.75,60.35,0.989,4.217,2.424,0.248,3
2561.234,101.563,61.989,0.963,4.137,2.423,0.251,3
2561.387,101.935,61.091,0.963,4.062,2.429,0.25,3
2561.539,101.702,60.625,0.96,4.051,2.434,0.248,3
2561.692,101.729,60.381,0.966,4.07,2.437,0.251,3
2561.844,101.735,59.608,0.962,4.077,2.44,0.251,3
2561.996,101.678,58.519,0.971,4.04,2.441,0.247,3
2562.149,101.957,64.262,0.95,4.005,2.437,0.24,3
2562.301,102.336,66.589,0.947,3.962,2.434,0.243,3
2562.454,101.615,67.043,0.942,3.957,2.432,0.234,3
2562.606,101.147,66.898,0.947,3.992,2.432,0.233,3
2562.758,100.794,66.11,0.966,4.067,2.433,0.224,3
2562.911,100.232,56.366,0.996,4.127,2.433,0.213,3
2563.063,99.441,55.755,1.009,4.144,2.434,0.214,3
2563.216,100.668,56.273,1.029,4.135,2.435,0.216,3
2563.368,100.19,55.198,1.044,4.135,2.438,0.215,3
2563.52,99.999,54.041,1.053,4.156,2.443,0.215,3
2563.673,98.434,60.971,1.065,4.165,2.45,0.214,3
2563.825,100.363,62.544,1.08,4.19,2.45,0.212,3
2563.978,99.254,61.886,1.102,4.161,2.45,0.222,3
2564.13,99.987,60.894,1.096,4.18,2.438,0.216,3
2564.282,100.995,59.824,1.043,4.171,2.428,0.218,3
2564.435,100.718,57.886,1.006,4.166,2.421,0.22,3
2564.587,100.958,56.234,1.007,4.117,2.425,0.221,3
2564.74,101.059,56.425,1.03,4.04,2.434,0.225,3
2564.892,101.053,57.99,1.043,4.003,2.436,0.229,3
2565.044,101.145,58.303,1.061,3.952,2.44,0.232,3
2565.197,100.969,58.232,1.045,3.897,2.447,0.232,3
2565.349,101.342,57.979,1.03,3.841,2.449,0.231,3
2565.502,101.943,60.049,1.028,3.872,2.438,0.235,3
2565.654,101.89,61.078,1.034,3.967,2.422,0.233,3
2565.806,101.898,62.462,1.044,4.054,2.415,0.231,3
2565.959,102.147,63.5,1.042,4.098,2.417,0.227,3
2566.111,101.646,64.324,1.041,4.099,2.422,0.225,3
2566.264,101.673,65.144,1.044,4.101,2.423,0.23,3
2566.416,101.836,65.43,1.039,4.065,2.425,0.238,3
2566.568,101.799,64.58,1.046,4.044,2.422,0.25,3
2566.721,101.603,61.925,1.084,4.016,2.422,0.237,3
2566.873,100.192,61.217,1.129,4.004,2.426,0.233,3
2567.026,99.289,62.237,1.195,4.019,2.432,0.226,3
2567.178,98.029,65.255,1.237,4.035,2.434,0.242,3
2567.33,96.555,65.542,1.193,4.022,2.433,0.247,3
2567.483,95.733,68.359,1.111,3.974,2.429,0.245,3
2567.635,95.776,69.747,1.071,3.934,2.424,0.235,3
2567.788,96.077,69.035,1.053,3.943,2.418,0.227,3
2567.94,97.883,66.36,1.048,4,2.418,0.224,3
2568.092,98.603,67.203,0.999,4.039,2.426,0.225,3
2568.245,99.411,67.132,0.958,4.03,2.437,0.234,3
2568.397,99.831,67.32,0.956,3.951,2.446,0.236,3
2568.55,100.29,62.916,0.963,3.9,2.442,0.234,3
2568.702,100.288,60.387,0.987,3.909,2.429,0.238,3
2568.854,100.37,59.062,0.985,3.94,2.418,0.243,3
2569.007,100.346,61.62,0.981,3.952,2.417,0.239,3
2569.159,100.031,63.989,0.994,3.932,2.424,0.229,3
2569.312,99.995,64.903,1.029,3.939,2.432,0.226,3
2569.464,100.122,63.822,1.059,3.974,2.435,0.227,3
2569.616,99.418,65.698,1.072,4.041,2.43,0.232,3
2569.769,98.694,67.75,1.054,4.066,2.424,0.236,3
2569.921,98.295,67.843,1.017,4.06,2.425,0.234,3
2570.074,97.02,63.765,1.003,4.08,2.43,0.227,3
2570.226,96.156,61.531,1.037,4.148,2.437,0.217,3
2570.378,95.105,62.953,1.119,4.227,2.444,0.204,3
2570.531,94.528,63.503,1.214,4.222,2.454,0.219,3
2570.683,94.499,64.532,1.178,4.159,2.461,0.209,3
2570.836,94.438,65.505,1.168,4.104,2.463,0.213,3
2570.988,94.125,67.056,1.171,4.065,2.463,0.215,3
2571.14,94.63,67.065,1.146,4.041,2.464,0.211,3
2571.293,96.129,65.604,1.132,4.035,2.464,0.209,3
2571.445,97.014,67.799,1.15,4.075,2.458,0.213,3
2571.598,97.62,70.539,1.132,4.078,2.453,0.216,3
2571.75,97.528,74.769,1.094,4.045,2.449,0.224,3
2571.902,97.511,72.54,1.053,4.006,2.446,0.229,3
2572.055,95.736,71.501,1.103,4.041,2.44,0.225,3
2572.207,93.512,70.132,1.162,4.111,2.44,0.226,3
2572.36,91.889,68.744,1.222,4.169,2.447,0.218,3
2572.512,89.582,66.488,1.26,4.229,2.454,0.2,3
2572.664,88.817,62.154,1.394,4.303,2.461,0.185,3
2572.817,88.909,56.832,1.52,4.391,2.466,0.169,3
2572.969,89.97,59.419,1.606,4.45,2.471,0.199,3
2573.122,94.676,62.852,1.589,4.426,2.476,0.201,3
2573.274,98.023,65.543,1.406,4.364,2.469,0.214,3
2573.426,101.402,69.414,1.201,4.269,2.452,0.23,3
2573.579,103.132,73.776,1.034,4.186,2.436,0.261,3
2573.731,103.89,81.875,0.948,4.117,2.431,0.245,3
2573.884,104.896,91.619,0.933,4.104,2.432,0.243,3
2574.036,105.306,86.02,0.946,4.123,2.43,0.241,3
2574.188,106.486,77.6,0.941,4.113,2.425,0.242,3
2574.341,105.199,72.861,0.942,4.086,2.417,0.243,3
2574.493,107.258,68.433,0.925,4.065,2.411,0.25,3
2574.646,107.249,67.09,0.927,4.06,2.409,0.244,3
2574.798,105.035,66.922,0.932,4.031,2.413,0.248,3
2574.95,105.425,71.463,0.929,3.984,2.417,0.25,3
2575.103,106.099,72.149,0.91,3.947,2.415,0.247,3
2575.255,106.641,73.147,0.902,3.953,2.408,0.249,3
2575.408,106.858,75.24,0.889,3.951,2.402,0.257,3
2575.56,107.875,71.493,0.887,3.957,2.395,0.267,3
2575.712,108.392,73.1,0.869,3.938,2.391,0.265,3
2575.865,108.082,72.702,0.863,3.937,2.388,0.257,3
2576.017,108.78,72.294,0.86,3.941,2.389,0.252,3
2576.17,108.017,72.744,0.868,3.939,2.393,0.251,3
2576.322,107.848,73.799,0.864,3.944,2.392,0.254,3
2576.474,108.144,73.356,0.867,3.906,2.398,0.259,3
2576.627,107.58,74.704,0.866,3.88,2.4,0.271,3
2576.779,107.557,76.796,0.873,3.862,2.405,0.274,3
2576.932,107.18,77.224,0.861,3.905,2.402,0.273,3
2577.084,106.219,73.088,0.862,3.95,2.404,0.273,3
2577.236,105.626,73.391,0.874,3.96,2.413,0.248,3
2577.389,105.231,71.724,0.905,3.928,2.423,0.238,3
2577.541,105.042,70.185,0.921,3.864,2.431,0.233,3
2577.694,104.601,62.78,0.928,3.822,2.434,0.241,3
2577.846,104.322,62.005,0.933,3.827,2.439,0.241,3
2577.998,103.8,62.675,0.959,3.915,2.44,0.243,3
2578.151,103.746,62.584,0.997,4.056,2.437,0.238,3
2578.303,103.72,62.91,0.983,4.175,2.431,0.234,3
2578.456,103.725,64.604,0.962,4.21,2.427,0.231,3
2578.608,103.812,64.613,0.957,4.153,2.43,0.226,3
2578.76,104.082,65.06,0.96,4.069,2.438,0.222,3
2578.913,103.682,64.159,0.982,4.043,2.441,0.224,3
2579.065,103.711,64.669,0.988,4.053,2.441,0.224,3
2579.218,103.643,69.335,0.975,4.085,2.438,0.22,3
2579.37,103.63,70.049,0.965,4.103,2.436,0.216,3
2579.522,103.907,68.66,0.966,4.144,2.43,0.23,3
2579.675,104.531,65.95,0.97,4.182,2.424,0.241,3
2579.827,104.876,63.449,0.956,4.211,2.416,0.25,3
2579.98,105.21,65.175,0.936,4.177,2.414,0.254,3
2580.132,105.18,69.028,0.921,4.13,2.412,0.257,3
2580.284,105.286,70.988,0.909,4.044,2.416,0.261,3
2580.437,105.619,71.884,0.9,3.993,2.413,0.25,3
2580.589,106.264,72.532,0.901,3.989,2.407,0.251,3
2580.742,106.212,72.685,0.901,4.028,2.4,0.254,3
2580.894,106.5,69.848,0.886,4.096,2.391,0.272,3
2581.046,106.397,70.102,0.855,4.103,2.389,0.262,3
2581.199,106.027,72.475,0.85,4.061,2.393,0.266,3
2581.351,105.761,70.821,0.897,4.016,2.397,0.263,3
2581.504,105.503,71.601,0.956,3.983,2.401,0.255,3
2581.656,105.088,70.325,0.977,3.951,2.405,0.247,3
2581.808,104.674,71.176,0.983,3.894,2.416,0.263,3
2581.961,105.091,70.031,1.025,3.862,2.428,0.264,3
2582.113,104.51,69.318,1.076,3.91,2.434,0.262,3
2582.266,105.81,68.921,1.069,3.98,2.435,0.26,3
2582.418,105.795,70.311,1.01,4.036,2.43,0.262,3
2582.57,106.638,75.012,0.899,4.059,2.42,0.271,3
2582.723,107.756,72.903,0.868,4.06,2.409,0.273,3
2582.875,107.645,73.604,0.844,4.058,2.4,0.265,3
2583.028,107.31,71.102,0.822,4.056,2.394,0.276,3
2583.18,107.628,75.95,0.859,4.038,2.393,0.287,3
2583.332,107.138,76.449,0.914,4.026,2.394,0.286,3
2583.485,107.777,77.515,0.935,3.994,2.398,0.29,3
2583.637,108.262,78.134,0.89,3.968,2.397,0.289,3
2583.79,108.805,78.164,0.866,3.967,2.382,0.301,3
2583.942,107.709,75.972,0.848,3.962,2.354,0.31,3
2584.094,107.413,72.749,0.874,3.906,2.356,0.3,3
2584.247,106.718,69.81,0.937,3.849,2.381,0.269,3
2584.399,105.728,68.849,0.99,3.876,2.427,0.27,3
2584.552,104.541,68.497,1.007,4.011,2.44,0.26,3
2584.704,105.017,68.241,0.998,4.119,2.44,0.248,3
2584.856,105.039,71.773,0.973,4.137,2.432,0.248,3
2585.009,104.52,74.615,0.955,4.062,2.436,0.253,3
2585.161,105.673,77.68,0.942,3.973,2.447,0.256,3
2585.314,106.099,78.291,0.93,3.915,2.453,0.27,3
2585.466,106.88,78.794,0.92,3.901,2.442,0.277,3
2585.618,107.835,83.091,0.894,3.879,2.425,0.283,3
2585.771,107.912,84.481,0.881,3.853,2.41,0.278,3
2585.923,107.853,82.315,0.881,3.818,2.405,0.272,3
2586.076,108.865,81.67,0.904,3.802,2.401,0.276,3
2586.228,109.229,82.896,0.923,3.761,2.384,0.29,3
2586.38,108.276,85.025,0.896,3.652,2.368,0.307,3
2586.533,107.649,87.611,0.811,3.513,2.361,0.317,3
2586.685,105.958,83.154,0.834,3.377,2.385,0.308,3
2586.838,105.844,80.521,0.949,3.304,2.398,0.309,3
2586.99,107.733,81.942,0.994,3.236,2.373,0.309,3
2587.142,108.227,85.304,0.953,3.168,2.315,0.319,3
2587.295,111.779,91.382,0.904,3.169,2.271,0.327,4
2587.447,114.497,88.287,0.784,3.35,2.236,0.391,4
2587.6,115.877,90.476,0.681,3.605,2.175,0.338,4
2587.752,115.94,89.959,0.674,3.708,2.139,0.359,4
2587.904,112.783,93.056,0.683,3.585,2.162,0.364,4
2588.057,112.775,97.377,0.69,3.365,2.242,0.346,4
2588.209,108.996,97.109,0.764,3.248,2.305,0.315,4
2588.362,109.63,98.059,0.863,3.274,2.335,0.345,4
2588.514,109.656,98.79,0.879,3.359,2.357,0.353,4
2588.666,109.075,100.119,0.847,3.412,2.369,0.353,4
2588.819,111.716,101.026,0.822,3.365,2.375,0.347,4
2588.971,113.638,103.48,0.708,3.327,2.354,0.334,4
2589.124,113.402,103.243,0.673,3.272,2.335,0.323,4
2589.276,114.287,103.473,0.68,3.227,2.331,0.317,4
2589.428,115.228,105.722,0.711,3.218,2.344,0.321,4
2589.581,115.382,107.147,0.695,3.296,2.35,0.333,4
2589.733,115.499,108.079,0.669,3.399,2.345,0.34,4
2589.886,116.062,108.102,0.663,3.383,2.354,0.34,4
2590.038,118.24,105.834,0.675,3.301,2.362,0.325,4
2590.19,120.628,109.351,0.694,3.212,2.364,0.337,4
2590.343,115.781,109.525,0.709,3.174,2.366,0.334,4
2590.495,118.452,110.46,0.688,3.275,2.349,0.329,4
2590.648,117.948,106.489,0.698,3.404,2.34,0.329,4
2590.8,116.613,101.27,0.747,3.516,2.332,0.312,4
2590.952,119.613,104.746,0.714,3.508,2.344,0.31,4
2591.105,119.636,107.695,0.656,3.443,2.349,0.318,4
2591.257,119.599,109.228,0.62,3.382,2.339,0.336,4
2591.41,118.318,108.748,0.65,3.314,2.339,0.345,4
2591.562,117.169,106.828,0.695,3.334,2.344,0.33,4
2591.714,117.152,105.154,0.735,3.408,2.357,0.297,4
2591.867,116.254,109.455,0.759,3.541,2.358,0.309,4
2592.019,117.698,110.024,0.761,3.623,2.355,0.317,4
2592.172,117.186,109.783,0.761,3.635,2.342,0.339,4
2592.324,116.97,107.981,0.703,3.576,2.32,0.366,4
2592.476,117.599,109.59,0.658,3.493,2.31,0.355,4
2592.629,117.522,111.37,0.66,3.515,2.303,0.339,4
2592.781,116.409,112.191,0.704,3.534,2.322,0.338,4
2592.934,115.203,110.927,0.708,3.561,2.334,0.335,4
2593.086,116.155,111.421,0.701,3.525,2.349,0.329,4
2593.238,116.694,112.064,0.696,3.503,2.351,0.341,4
2593.391,118.49,111.941,0.68,3.496,2.346,0.363,4
2593.543,121.682,109.165,0.67,3.499,2.339,0.376,4
2593.696,120.977,108.037,0.648,3.477,2.331,0.352,4
2593.848,120.418,106.539,0.611,3.441,2.316,0.361,4
2594,121.454,105.278,0.59,3.347,2.318,0.359,4
2594.153,119.562,105.962,0.622,3.332,2.322,0.353,4
2594.305,117.162,106.169,0.682,3.382,2.339,0.32,4
2594.458,117.933,104.672,0.72,3.47,2.349,0.32,4
2594.61,118.477,99.742,0.732,3.53,2.354,0.322,4
2594.762,117.449,98.819,0.721,3.531,2.355,0.335,4
2594.915,117.916,99.378,0.683,3.512,2.349,0.348,4
2595.067,118.224,100.407,0.665,3.489,2.343,0.355,4
2595.22,118.547,104.847,0.658,3.5,2.338,0.35,4
2595.372,120.361,108.113,0.649,3.546,2.333,0.349,4
2595.524,117.676,110.801,0.635,3.556,2.332,0.358,4
2595.677,117.845,107.394,0.627,3.494,2.336,0.363,4
2595.829,117.317,99.95,0.649,3.376,2.346,0.348,4
2595.982,116.143,97.838,0.687,3.294,2.353,0.322,4
2596.134,115.61,96.744,0.722,3.278,2.355,0.301,4
2596.286,114.679,96.239,0.744,3.324,2.354,0.3,4
2596.439,114.056,98.012,0.742,3.392,2.354,0.312,4
2596.591,114.788,97.829,0.733,3.426,2.358,0.311,4
2596.744,114.742,97.152,0.751,3.439,2.363,0.305,4
2596.896,115.194,96.442,0.76,3.386,2.372,0.283,4
2597.048,116.084,97.54,0.74,3.335,2.376,0.278,4
2597.201,117.117,97.544,0.667,3.274,2.374,0.289,4
2597.353,117.483,102.175,0.649,3.287,2.359,0.312,4
2597.506,117.805,104.162,0.654,3.318,2.345,0.308,4
2597.658,117.993,104.465,0.668,3.372,2.335,0.301,4
2597.81,117.827,104.421,0.673,3.379,2.336,0.323,4
2597.963,117.221,103.978,0.675,3.365,2.34,0.324,4
2598.115,116.736,103.541,0.679,3.348,2.343,0.319,4
2598.268,116.765,104.437,0.69,3.339,2.344,0.304,4
2598.42,116.672,103.381,0.694,3.309,2.345,0.306,4
2598.572,117.175,101.563,0.702,3.254,2.346,0.308,4
2598.725,118.257,99.178,0.688,3.205,2.343,0.303,4
2598.877,118.438,97.584,0.686,3.195,2.336,0.315,4
2599.03,117.939,100.91,0.669,3.187,2.33,0.322,4
2599.182,117.822,99.47,0.635,3.17,2.326,0.332,4
2599.334,117.374,97.523,0.606,3.136,2.324,0.329,4
2599.487,117.174,95.922,0.636,3.098,2.326,0.32,4
2599.639,115.444,95.196,0.693,3.08,2.332,0.304,4
2599.792,114.004,93.168,0.752,3.082,2.338,0.292,4
2599.944,114.389,94.1,0.762,3.079,2.336,0.304,4
2600.096,114.84,94.98,0.741,3.034,2.326,0.319,4
2600.249,115.462,96.863,0.682,2.962,2.316,0.322,4
2600.401,116.297,98.813,0.654,2.94,2.311,0.328,4
2600.554,117.18,99.982,0.669,2.953,2.317,0.331,4
2600.706,117.132,100.467,0.679,3.019,2.322,0.332,4
2600.858,116.974,97.95,0.67,3.069,2.329,0.312,4
2601.011,116.747,95.872,0.669,3.126,2.33,0.295,4
2601.163,116.994,93.396,0.68,3.138,2.333,0.284,4
2601.316,118.321,96.23,0.679,3.137,2.334,0.281,4
2601.468,118.86,93.816,0.678,3.137,2.335,0.304,4
2601.62,118.714,94.151,0.675,3.155,2.335,0.318,4
2601.773,118.241,89.576,0.675,3.205,2.332,0.319,4
2601.925,117.984,88.397,0.672,3.252,2.328,0.312,4
2602.078,116.496,88.824,0.683,3.301,2.327,0.317,4
2602.23,116.254,89.965,0.701,3.336,2.33,0.332,4
2602.382,117.848,91.204,0.7,3.372,2.331,0.33,4
2602.535,117.949,89.801,0.674,3.428,2.329,0.342,4
2602.687,118.079,88.346,0.646,3.493,2.324,0.344,4
2602.84,119.365,92.208,0.642,3.531,2.322,0.341,4
2602.992,119.51,96.511,0.642,3.538,2.323,0.333,4
2603.144,118.161,99.595,0.649,3.551,2.326,0.313,4
2603.297,117.973,104.531,0.677,3.584,2.331,0.287,4
2603.449,117.715,109.544,0.725,3.596,2.339,0.279,4
2603.602,118.35,107.431,0.722,3.543,2.35,0.287,4
2603.754,119.101,103.316,0.734,3.448,2.359,0.3,4
2603.906,120.106,103.07,0.674,3.364,2.355,0.312,4
2604.059,121.603,104.386,0.629,3.293,2.348,0.334,4
2604.211,122.081,104.34,0.605,3.263,2.338,0.356,4
2604.364,122.294,104.426,0.595,3.274,2.334,0.37,4
2604.516,122.234,106.078,0.608,3.33,2.326,0.369,4
2604.668,122.113,108.619,0.634,3.396,2.32,0.346,4
2604.821,121.459,111.646,0.651,3.433,2.319,0.338,4
2604.973,121.198,109.572,0.661,3.421,2.322,0.332,4
2605.126,121.813,110.578,0.65,3.377,2.326,0.333,4
2605.278,122.221,108.078,0.615,3.292,2.334,0.342,4
2605.43,122.07,107.754,0.601,3.2,2.344,0.354,4
2605.583,123.302,103.328,0.591,3.158,2.347,0.361,4
2605.735,124.21,102.981,0.587,3.183,2.342,0.366,4
2605.888,123.938,102.672,0.582,3.229,2.33,0.371,4
2606.04,123.797,102.726,0.565,3.235,2.323,0.377,4
2606.192,123.509,103.862,0.565,3.233,2.318,0.381,4
2606.345,122.256,106.768,0.563,3.257,2.314,0.364,4
2606.497,121.819,106.465,0.597,3.262,2.316,0.374,4
2606.65,120.01,101.588,0.606,3.222,2.326,0.357,4
2606.802,120.05,106.345,0.629,3.175,2.341,0.329,4
2606.954,119.552,108.164,0.655,3.184,2.345,0.321,4
2607.107,119.654,109.928,0.665,3.243,2.344,0.325,4
2607.259,119.427,108.459,0.669,3.315,2.341,0.338,4
2607.412,119.611,108.984,0.673,3.377,2.339,0.349,4
2607.564,119.713,107.326,0.669,3.391,2.34,0.351,4
2607.716,119.968,105.077,0.657,3.363,2.345,0.344,4
2607.869,120.426,103.903,0.667,3.335,2.349,0.341,4
2608.021,120.577,103.596,0.67,3.332,2.346,0.356,4
2608.174,121.246,103.815,0.649,3.346,2.336,0.356,4
